央视通用线路,#genre#
国学频道,https://tv.cry33.com/hn.php?id=gxpd


内蒙古,#genre#
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
乌兰察布新闻综合,https://pluslive.wrbtv.cn/xwzhpd/sd/live.m3u8
乌兰察布经济生活,https://pluslive.wrbtv.cn/jjshpd/sd/live.m3u8
巴彦淖尔经济生活,http://2573546249.cloudvdn.com/a.m3u8?domain=pili-live-hls.pill-bynr.tianma3600.com&player=3E4AANexCJc74rwX&secondToken=secondToken%3AxTr48F9u2yA__SJ1CC-MnE2M5AU&streamid=bynr1%3Abynr1%2FNEWszcj&v3=1
巴彦淖尔影视娱乐,http://2573546246.cloudvdn.com/a.m3u8?domain=pili-live-hls.pill-bynr.tianma3600.com&player=NdwAAIYtsuZV4rwX&secondToken=secondToken%3AGJlcKXFtdDzX8sgpjNef29Dm7T8&streamid=bynr1%3Abynr1%2FNEWysyl&v3=1
巴彦淖尔新闻综合,http://2573546246.cloudvdn.com/a.m3u8?domain=pili-live-hls.pill-bynr.tianma3600.com&player=NdwAAHxfkDeD4rwX&secondToken=secondToken%3A-UqnjIgc9CPM1J8cTwXOMteyOio&streamid=bynr1%3Abynr1%2FNEWxwzh&v3=1
乌海都市生活,http://live.wuhainews.org.cn/dssh/sd/live.m3u8
乌海新闻综合,http://live.wuhainews.org.cn/xwzh/sd/live.m3u8
通辽蒙语综合,https://live.tonglia


四川,#genre#
成都新闻综合,https://tv.cry33.com/cdtvflv.php?id=cdxwzh
成都经济资讯,https://tv.cry33.com/cdtvflv.php?id=cdjjzx
成都都市生活,https://tv.cry33.com/cdtvflv.php?id=cddssh
成都影视文艺,https://tv.cry33.com/cdtvflv.php?id=cdyswy
成都公共,https://tv.cry33.com/cdtvflv.php?id=cdgg
成都少儿,https://tv.cry33.com/cdtvflv.php?id=cdse
成都蓉城先锋,https://tv.cry33.com/cdtvflv.php?id=cdrcxf
金牛电视台,https://tv.cry33.com/cdtvflv.php?id=jntv
双流综合,https://tv.cry33.com/cdtvflv.php?id=slzh
温江电视台,https://tv.cry33.com/cdtvflv.php?id=wjtv
高新电视台,https://tv.cry33.com/cdtvflv.php?id=gxtv
新津电视台,https://tv.cry33.com/cdtvflv.php?id=xjtv
大邑综合,https://tv.cry33.com/cdtvflv.php?id=dyxwzh
彭州电视台,https://tv.cry33.com/cdtvflv.php?id=pztv
蒲江电视台,https://tv.cry33.com/cdtvflv.php?id=pjtv
锦江电视台,https://tv.cry33.com/cdtvflv.php?id=jjtv
金堂电视台,https://tv.cry33.com/cdtvflv.php?id=jttv
郫都新闻综合,https://tv.cry33.com/cdtvflv.php?id=pdxwzh
龙泉综合,https://tv.cry33.com/cdtvflv.php?id=lqzh
青羊电视台,https://tv.cry33.com/cdtvflv.php?id=qytv
青白江电视台,https://tv.cry33.com/cdtvflv.php?id=qbjtv
崇州电视1套,https://tv.cry33.com/cdtvflv.php?id=cztv
都江堰电视台,https://tv.cry33.com/cdtvflv.php?id=djytv
成华有线,https://tv.cry33.com/cdtvflv.php?id=chyx
邛崃电视台,https://tv.cry33.com/cdtvflv.php?id=qltv
武侯电视台,https://tv.cry33.com/cdtvflv.php?id=whtv
新都电视台,https://tv.cry33.com/cdtvflv.php?id=xdzh
简阳新闻综合,https://tv.cry33.com/cdtvflv.php?id=jyxwzh
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935

江苏,#genre#
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/nbs06.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8
苏州1套,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州2套,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州3套,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州5套,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
徐州1套,https://pull.live.xztv.tv/live/xztv01.flv
徐州2套,https://pull.live.xztv.tv/live/xztv02.flv
徐州3套,https://pull.live.xztv.tv/live/xztv03.flv
徐州4套,https://pull.live.xztv.tv/live/xztv04.flv
盐城3套,https://live1yc.0515yc.cn/ycst03/sd/live.m3u8?_upt=063361c91707142304
常州都市,https://tv.cry33.com/cztv.php?id=czds
无锡1套,http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=df50c8ad1706195780
无锡2套,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=081040171706199780
无锡3套,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
无锡4套,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=95a5f0d51706199864
无锡5套,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=31414f601706199828
南通1套,http://cm-wshls.homecdn.com/live/7cc9.m3u8
南通2套,http://cm-wshls.homecdn.com/live/7cc7.m3u8
南通3套,http://cm-wshls.homecdn.com/live/7cc5.m3u8
扬州1套,http://cm-wshls.homecdn.com/live/8bb.m3u8
扬州2套,http://cm-wshls.homecdn.com/live/8bd.m3u8
扬州3套,http://cm-wshls.homecdn.com/live/8bf.m3u8
镇江1套,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江2套,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
泰州-1,http://stream1.mytaizhou.net/xwzhnew/playlist.m3u8
泰州-2,http://stream1.mytaizhou.net/jjshnew/playlist.m3u8
泰州-3,http://stream1.mytaizhou.net/ysylnew/playlist.m3u8
连云港1套,http://live.lyg1.com/zhpd/sd/live.m3u8
连云港2套,http://live.lyg1.com/ggpd/sd/live.m3u8
江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
姜堰综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
东海综合,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8
睢宁生活,http://221.229.243.45:9001/hls/live/live2/stream.m3u8
睢宁三农,http://221.229.243.45:9001/hls/live/live3/stream.m3u8
睢宁资讯,http://221.229.243.45:9001/hls/live/live4/stream.m3u8
邳州综合,https://liveplus.pznews.com/pzzhpd/sd/live.m3u8
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
宿豫综合频道,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8
贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8
贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
东台综合频道,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8
盐都综合频道,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8
吴江新闻综合,https://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8?auth_key=4849225473-0-0-ccc3233d52ea78642c7045805f46ea58&extra_key=kuPfWJHmelFzV3-zoreYDOH4OVvUscNtgFUPukN0LjrE7j9GbJe-1SiVIo_invs13HOTHPShIbZWuurqH8qWSk1Ouqm4Z10UlHpsUzS1j4nZoIRkEzTmKDOrVq3vGwbvmvC6qDLIKmmLHfFxL7WJeMpZZlN8MDPUoCW9CYoMIW0

甘肃,#genre#
甘肃卫视,https://hlss.gstv.com.cn/49048r/y3nga4.flv
经济频道,https://hlss.gstv.com.cn/49048r/9kzvr5.flv
文化影视,https://hlss.gstv.com.cn/49048r/068vw9.flv
公共应急,https://hlss.gstv.com.cn/49048r/2v86i8.flv
都市频道,https://hlss.gstv.com.cn/49048r/4o7e76.flv
少儿频道,https://hlss.gstv.com.cn/49048r/oj57of.flv
移动电视,https://hlss.gstv.com.cn/49048r/y72q36.flv
甘肃卫视,rtmp://livein.gstv.com.cn/49048r/y3nga4
经济频道,rtmp://livein.gstv.com.cn/49048r/9kzvr5
文化影视,rtmp://livein.gstv.com.cn/49048r/068vw9
公共应急,rtmp://livein.gstv.com.cn/49048r/2v86i8
少儿频道,rtmp://livein.gstv.com.cn/49048r/4o7e76
都市频道,rtmp://livein.gstv.com.cn/49048r/oj57of
移动电视,rtmp://livein.gstv.com.cn/49048r/y72q36

湖南,#genre#
桂阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/7_7c833e.m3u8
中方县电视台,https://liveplay-srs.voc.com.cn/hls/tv/18_3aa230.m3u8
芷江电视台,https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8
新晃电视台,https://liveplay-srs.voc.com.cn/hls/tv/23_5d556a.m3u8
蓝山电视台,https://liveplay-srs.voc.com.cn/hls/tv/26_370917.m3u8
耒阳电视台,https://liveplay-srs.voc.com.cn/hls/tv/27_e9e1e5.m3u8
靖州综合频道,https://liveplay-srs.voc.com.cn/hls/tv/34_5156ed.m3u8
永兴电视台,https://liveplay-srs.voc.com.cn/hls/tv/40_1d0ed0.m3u8
双峰县电视台,https://liveplay-srs.voc.com.cn/hls/tv/131_acfb72.m3u8
花垣综合,https://liveplay-srs.voc.com.cn/hls/tv/134_d590ee.m3u8
吉首综合,https://liveplay-srs.voc.com.cn/hls/tv/143_70175b.m3u8
龙山综合,https://liveplay-srs.voc.com.cn/hls/tv/146_f067fe.m3u8
临武综合,https://liveplay-srs.voc.com.cn/hls/tv/148_feda2f.m3u8
汝城电视台,https://liveplay-srs.voc.com.cn/hls/tv/149_40cf24.m3u8
攸县电视台,https://liveplay-srs.voc.com.cn/hls/tv/158_423c80.m3u8
沅江综合,https://liveplay-srs.voc.com.cn/hls/tv/163_2c7011.m3u8
湘阴综合,https://liveplay-srs.voc.com.cn/hls/tv/165_5add87.m3u8
汨罗综合,https://liveplay-srs.voc.com.cn/hls/tv/166_a4ad1b.m3u8
CCTV1综合,https://liveplay-srs.voc.com.cn/hls/tv/168_e04f1e.m3u8
城步电视,https://liveplay-srs.voc.com.cn/hls/tv/169_b4d7a4.m3u8
新化电视台,https://liveplay-srs.voc.com.cn/hls/tv/170_49c556.m3u8
新邵新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/171_daca67.m3u8
桂东融媒,https://liveplay-srs.voc.com.cn/hls/tv/174_6ab9f8.m3u8
绥宁电视台,https://liveplay-srs.voc.com.cn/hls/tv/182_3c0dc6.m3u8
衡阳县电视台,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
嘉禾新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/184_e3af1a.m3u8
安化综合,https://liveplay-srs.voc.com.cn/hls/tv/204_16cb0f.m3u8

待分类,#genre#
电影,http://110.72.72.90:808/hls/65/index.m3u8
南江综合,http://36903.hlsplay.aodianyun.com/tv_radio_36903/tv_channel_1670.m3u8?auth_key=4842409639-0-0-319d3d61d27f502f5b5f0f76e7fa6874
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
濮阳综合,http://49368.hlsplay.aodianyun.com/tv_radio_49368/tv_channel_2480.m3u8?auth_key=4830532265-0-0-a23211dae85304b5f753cb511162a9df
濮阳公共,http://49368.hlsplay.aodianyun.com/tv_radio_49368/tv_channel_3017.m3u8?auth_key=4830532402-0-0-8ddf5282fcd1a9f34372f9f57ce53ec1
合糖意专线直播,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000635
凤凰资讯,http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpdvuejljyjjyfjoxvchjwhjwojjjhdjjlsjhbjfhjx.flv
TVB翡翠台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwwjpthjyjtjjjxcxbfhjjfjvhdtjdvbtvjsjxjfsjjcvbctvbfc.flv
TVB明珠台,http://ali.hlspull.yximgs.com/live/huanqiuhklivetcfjhvdjjxcodwoetjmncthvbstyreyhbnnvbdjjwthjyjtvbmj.flv
TVBJ2台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwohdpthjyfiplhdftujfbvdimhdjnbjsjbcvxjfjsehbvbjtvbd2.flv
TVB星河台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejjmjptvjsjjwxnhjjwjjtjjjtyfjsjjsjcfjxfjwmxjdtvbxh.flv
无线新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwjpthljjsjsjjbvdljdmnbjhdhyjyjtvbwxxw.flv
无线财经台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwylwpthjyjjfjxvjlmnduhyjmtvbwxcd.flv
无线财经台,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwohdpthfgfbvcfghjyfjsjbcvxjvbxjsfjfjsehbvbjtvbd5.flv
HOY77台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdyjjdjdjhdnowspjjlfjhjtycxjfjjojtspjjmehoytv.flv
HOY78台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndfncvbdjpeyjhxchjsjjhjejjjyxxw.flv
赛马18台,http://ali.hlspull.yximgs.com/live/huanqiuhklivevhxjcvfhoejfjhdojjjyhcvxcljhjotjyj9jssjfdjcvhthofsjjhyx18.flv
VIUTV,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhtjjnjjdldjlujobnmjjhnbbmdjlpthjyjvjutv.flv
VIUTV6,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwjptdjbehjtyhbvhfjcvsjjfyjtvjutvsjx.flv
RTHK31,http://ali.hlspull.yximgs.com/live/huanqiuhklivehpjdthpthcvhnjujulsfjhcvbjuyhbnjyjthj31.flv
RTHK32,http://ali.hlspull.yximgs.com/live/huanqiuhklivejpjjecxvjjusjfjjfdhnbthjjsjfwdtncyjthj32.flv
天映频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvxcvjsjbcvjfdvjsfcbjbnjtypj.flv
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
澳门莲花,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndcbvdbneyjhxchjjhbnjjhjejjmlh.flv
民视,http://ali.hlspull.yximgs.com/live/huanqiuhklivephjwfpjwvnjfdlsetfjjjjsjsftewjhvcbjjfdjuoljbms.flv
中视,http://ali.hlspull.yximgs.com/live/huanqiuhklivejphfwnmfdcjfxcvhjjwjfbfjdyujjnmfcbsfjejtyhsdjs.flv
华视,http://ali.hlspull.yximgs.com/live/huanqiuhklivepdymvcjnjjjcvbcvbjtyjjjffcfjvjftojjbvcjfednhs.flv
台视,http://ali.hlspull.yximgs.com/live/huanqiuhkliveptejfsxlvcjdewjjjpsjfvvxcjjjpfossvbxcfjjtjvxjhlts.flv
TVBS台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejpjovdxjojfdejodsjxcvljjfvhnjljjjobjjjsvhjchtvbs.flv
TVBS新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv
壹新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjfoyjvjsdvbnwejtjujjxjcvfjjsjfhfjddjjlhtbchyxw.flv
镜新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveexcvjjocvuojxucfdexjpjjyxchvljxjfejhcelethjjdxw.flv
民视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivecnbvjfhdjujjvcbnjftujscxjfjejyhjjvjfmsxw.flv
华视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivencxtdtejhlvmjsjwjejwttyjhvcbjjjsjntjvbjugsxw.flv
中视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivepnvjydstudjbsjcvbfjjjsjfjsjwetymjldhdujocnjsxw.flv

轮播,#genre#
射雕英雄传,https://live.metshop.top/yy/1354210357
神雕侠侣,https://live.metshop.top/yy/1351762426
倚天屠龙记,https://live.metshop.top/yy/1449856066
天龙八部,https://live.metshop.top/yy/1351814644
笑傲江湖,https://live.metshop.top/yy/1354936128
鹿鼎记,https://live.metshop.top/yy/28265277
寻秦记,https://live.metshop.top/yy/1382749900
封神榜,https://live.metshop.top/yy/1353426319
新白娘子传奇,https://live.metshop.top/yy/1354490667
新白娘子传奇-修复版,https://live.metshop.top/yy/1354930969
钟馗传说,https://live.metshop.top/yy/1382736839
红楼梦,https://live.metshop.top/yy/1382745084
三国演义,https://live.metshop.top/yy/1354936241
西游记后传,https://live.metshop.top/yy/1353392400
少年包青天,https://live.metshop.top/yy/38498680
宰相刘罗锅,https://live.metshop.top/yy/1353892468
雍正王朝,https://live.metshop.top/yy/23206872
神探狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351755386
庆余年,http://diyp.112114.xyz/douyu/7489563
陈情令,https://live.metshop.top/yy/1382745121
知否知否应是绿肥红瘦,https://live.metshop.top/yy/21881901
仙剑奇侠传,https://live.metshop.top/yy/1382749903
金装四大才子,https://live.metshop.top/yy/1354926600
公主嫁到,https://live.metshop.top/yy/1382736915
耀舞长安,https://live.metshop.top/yy/1382741640
上海滩,https://live.metshop.top/yy/1382745184
大时代,https://live.metshop.top/yy/1354930891
法证先锋,https://live.metshop.top/yy/1354930965
陀枪师姐,https://live.metshop.top/yy/1382688521
飞虎之潜行极战,https://live.metshop.top/yy/1354932420
放羊的星星,https://live.metshop.top/yy/1355260662
天道,https://live.metshop.top/yy/1382735574
安家,https://live.metshop.top/yy/12086226
欢乐颂,https://live.metshop.top/yy/1382735624
平凡岁月,https://live.metshop.top/yy/1382745117
苦乐村官,https://live.metshop.top/yy/1382736864
金星脱口秀,https://live.metshop.top/yy/1354932407


广播,#genre#
连云港综合广播,http://live.lyg1.com/aac_zhgb/sd/live.m3u8
连云港交通广播,http://live.lyg1.com/aac_jtgb/sd/live.m3u8
连云港经济广播,http://live.lyg1.com/aac_902/sd/live.m3u8
上海沸点100音乐广播,https://lhttp.qingting.fm/live/5022341/64k.mp3
上海动感101音乐广播,https://lhttp.qingting.fm/live/274/64k.mp3
上海故事广播电台,https://lhttp.qingting.fm/live/268/64k.mp3

测试,#genre#
宿迁综合,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw1682757042_1482535442/ott.mobaibox.com/PLTV/4/224/3221226944/index.m3u8?icpid=4&RTS=1663232063&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv

欧洲华文1套,http://vvlive.eztv.vip/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39

欧洲华文2套,http://vvlive.eztv.vip/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3

欧洲华文6套,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe

环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

香港文旅,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

澳门卫星,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8

人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8

人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8

番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8

面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8

纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8

GOOD卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8

华丽翡翠台,http://v2h.jdshipin.com/jade/jade.stream/chunklist.m3u8

华丽翡翠台,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8

TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8

TVB星河,http://r.jdshipin.com/sXuuD

明珠台,http://r.jdshipin.com/GeWKr?id=mzt720

TVB亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8

TVB亚洲武侠,https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/chunklist.m3u8

TVB娱乐新闻台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8

TVB娱乐新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8

RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8

环球电视,http://live.cgtn.com/500/prog_index.m3u8

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv

环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8

港台电视32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8?$720P

港台电视32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8?$1080P

港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8?$720P

港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?$1080P

港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8?$720P

港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8?$1080P

港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream04/streamPlaylist.m3u8?$720P

港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8?$1080P

耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8

香港文旅,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

澳门莲花,http://php.jdshipin.com:8880/amlh.php

好莱坞电影,http://r.jdshipin.com/QFhCq

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193

TVB星河,http://r.jdshipin.com/sXuuD

明珠台,http://r.jdshipin.com/GeWKr?id=mzt720

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8

澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8

澳视卫星,http://61.244.22.5/ch3/ch3.live/index.m3u8

澳门莲花,http://epg.112114.xyz/lotus

澳门莲花,http://php.jdshipin.com:8880/amlh.php

好莱坞电影,http://r.jdshipin.com/QFhCq

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

台湾-TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8

台湾-TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8

台湾-TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/playlist.m3u8

台湾-TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8

台湾-TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8

台湾-民视新闻台,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
